experiment_id,experiment_display_name,cv_strategy,summary_model_name,model,fold_id,suite_run_dir,trainer_run_dir,diagnostics_path,split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P18,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P18/gnn_fold_diagnostics.csv,val,0.0882212743163108,0.353332370519638,-0.5719473958015442,1.0465673208236694,1.6185147166252136,1.03477144241333,0.0605208501219749,0.862122118473053,1.0982229709625244,0.2273855209350586,0.6810725331306458,97903,,,,,,,,,,,,,,,,,8,1.0750001072883606,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P18,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P18/gnn_fold_diagnostics.csv,test,0.0150040257722139,0.2661541700363159,-0.4958059787750244,0.9983747005462646,1.494180679321289,1.0628836154937744,0.0484392866492271,0.87445068359375,1.0982000827789309,0.2649309933185577,0.5255678296089172,25878,,,,,,,,,,,,,,,,,8,1.0750001072883606,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P19,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P19/gnn_fold_diagnostics.csv,train,-0.1873815804719925,0.30256387591362,-0.9473578929901124,0.7435662746429443,1.6909241676330566,1.053518772125244,0.0564911477267742,0.8266099691390991,1.0986100435256958,0.408026248216629,0.2640300095081329,10000,,,,,,,,,,,,,,,,,8,1.018567591905594,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P19,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P19/gnn_fold_diagnostics.csv,val,-0.1181071624159812,0.2728626728057861,-0.925471305847168,0.6305428147315979,1.556014120578766,1.063368558883667,0.0393034629523754,0.8872941732406616,1.0986095666885376,0.2565116286277771,0.6188095808029175,108345,,,,,,,,,,,,,,,,,8,1.018567591905594,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P19,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P19/gnn_fold_diagnostics.csv,test,-0.1981935203075409,0.2033661454916,-0.7377578020095825,0.4201162457466125,1.157874047756195,1.0798231363296509,0.0145837478339672,0.9947914481163024,1.097667574882507,0.2026552855968475,0.5888915657997131,26106,,,,,,,,,,,,,,,,,8,1.018567591905594,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P2,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P2/gnn_fold_diagnostics.csv,train,0.0810557976365089,0.7015324831008911,-2.4376370906829834,2.948371648788452,5.386008739471436,0.912894368171692,0.1694984585046768,0.0929210036993026,1.0986030101776123,0.4204889833927154,0.2726669013500213,10000,,,,,,,,,,,,,,,,,69,0.975519448518753,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P2,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P2/gnn_fold_diagnostics.csv,val,0.1247292682528495,0.741172194480896,-1.8909324407577517,2.346641778945923,4.237574219703674,0.8948105573654175,0.1639305353164672,0.2044237852096557,1.0985004901885986,0.3099346458911896,0.488244891166687,103285,,,,,,,,,,,,,,,,,69,0.975519448518753,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P2,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P2/gnn_fold_diagnostics.csv,test,0.0120601244270801,0.6447163820266724,-1.7653779983520508,2.582331657409668,4.347709655761719,0.921859622001648,0.1583338677883148,0.138613075017929,1.098154902458191,0.2214374542236328,0.6214896440505981,28920,,,,,,,,,,,,,,,,,69,0.975519448518753,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P20,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P20/gnn_fold_diagnostics.csv,train,-0.0260598119348287,0.2166783362627029,-0.5216472744941711,0.5923771858215332,1.1140244603157043,1.075657606124878,0.0217596720904111,0.9961391687393188,1.0984370708465576,0.3875091671943664,0.348698228597641,10000,,,,,,,,,,,,,,,,,5,1.0775989294052124,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P20,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P20/gnn_fold_diagnostics.csv,val,-0.0201208498328924,0.2253649532794952,-0.4628854095935821,0.5115405321121216,0.9744259417057036,1.073317050933838,0.0229855608195066,1.012310028076172,1.0978586673736572,0.3468746542930603,0.4382460415363312,97903,,,,,,,,,,,,,,,,,5,1.0775989294052124,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P20,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P20/gnn_fold_diagnostics.csv,test,-0.028288148343563,0.225984513759613,-0.4901837408542633,0.5258491635322571,1.0160329043865204,1.073009014129639,0.0241253767162561,1.011433243751526,1.0985724925994873,0.3197509944438934,0.4642944633960724,25425,,,,,,,,,,,,,,,,,5,1.0775989294052124,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P21,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P21/gnn_fold_diagnostics.csv,train,-0.1479431539773941,0.6146735548973083,-1.9972573518753047,2.299682855606079,4.296940207481384,0.9433409571647644,0.1394309997558593,0.1871237456798553,1.0986104011535645,0.4100094139575958,0.2710984647274017,10000,,,,,,,,,,,,,,,,,54,0.93099907040596,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P21,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P21/gnn_fold_diagnostics.csv,val,-0.0853306204080581,0.6600407958030701,-1.588354468345642,2.033906936645508,3.62226140499115,0.9011709094047546,0.1664399057626724,0.3797438740730285,1.097571611404419,0.4102279841899872,0.2761894166469574,97461,,,,,,,,,,,,,,,,,54,0.93099907040596,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P21,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P21/gnn_fold_diagnostics.csv,test,-0.0692440792918205,0.8093770742416382,-1.6524752378463743,2.04019546508789,3.692670702934265,0.8209055662155151,0.1834920942783355,0.3627989888191223,1.0915560722351074,0.273698091506958,0.4988508522510528,23871,,,,,,,,,,,,,,,,,54,0.93099907040596,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P22,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P22/gnn_fold_diagnostics.csv,train,0.0018861513817682,0.1235609650611877,-0.3435515761375427,0.4290385246276855,0.7725901007652283,1.0918991565704346,0.005809964146465,1.058503270149231,1.0986108779907229,0.3652025461196899,0.3635201454162597,10000,,,,,,,,,,,,,,,,,2,1.085784375667572,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P22,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P22/gnn_fold_diagnostics.csv,val,-0.022454896941781,0.1416604965925216,-0.2779021263122558,0.4271909594535827,0.7050930857658386,1.0889285802841189,0.0096891112625598,1.058516263961792,1.0985444784164429,0.3679006695747375,0.3601828515529632,115921,,,,,,,,,,,,,,,,,2,1.085784375667572,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P22,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P22/gnn_fold_diagnostics.csv,test,0.0199846699833869,0.088543601334095,-0.2552972733974457,0.2703867554664612,0.5256840288639069,1.0952084064483645,0.0026602023281157,1.0819836854934692,1.0985150337219238,0.1863586455583572,0.7025116682052612,22791,,,,,,,,,,,,,,,,,2,1.085784375667572,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P23,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P23/gnn_fold_diagnostics.csv,train,0.0990204364061355,0.5776121616363525,-1.662759780883789,2.269315481185913,3.932075262069702,0.957367181777954,0.1284395307302475,0.2195208519697189,1.0985634326934814,0.3972454071044922,0.3038388788700104,10000,,,,,,,,,,,,,,,,,56,0.9556804597377776,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P23,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P23/gnn_fold_diagnostics.csv,val,0.0732589736580848,0.5890281796455383,-1.6305347681045532,1.9935482740402224,3.624083042144776,0.9552963972091676,0.1273261755704879,0.3399982452392578,1.098560452461243,0.3229621946811676,0.4340191781520843,82621,,,,,,,,,,,,,,,,,56,0.9556804597377776,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P23,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P23/gnn_fold_diagnostics.csv,test,0.0697445943951606,0.650862991809845,-1.4647835493087769,1.876852035522461,3.341635584831238,0.9310066103935242,0.1413144916296005,0.3660004734992981,1.09806227684021,0.2744557559490204,0.4906216561794281,28680,,,,,,,,,,,,,,,,,56,0.9556804597377776,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P24,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P24/gnn_fold_diagnostics.csv,train,-0.0557154826819896,0.6479029059410095,-2.164583921432495,2.572563886642456,4.737147808074951,0.9299961924552916,0.1393616497516632,0.1916813552379608,1.0984150171279907,0.3769989311695099,0.3434816598892212,10000,,,,,,,,,,,,,,,,,67,1.0422826409339905,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P24,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P24/gnn_fold_diagnostics.csv,val,-0.0180518291890621,0.6253684163093567,-1.5836786031723022,2.3563599586486816,3.940038561820984,0.943916082382202,0.1429562121629715,0.2510837614536285,1.0984903573989868,0.2865395247936249,0.5559619069099426,100576,,,,,,,,,,,,,,,,,67,1.0422826409339905,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P24,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P24/gnn_fold_diagnostics.csv,test,-0.1319344192743301,0.6686261892318726,-1.133771300315857,1.1175196170806885,2.2512909173965454,0.8755242228507996,0.0942757725715637,0.7039958834648132,1.0980117321014404,0.1544581949710846,0.7828423380851746,26565,,,,,,,,,,,,,,,,,67,1.0422826409339905,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P27,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P27/gnn_fold_diagnostics.csv,train,-0.0061132474802434,0.8337818384170532,-3.1220388412475586,5.726205825805664,8.848244667053223,0.8629205226898193,0.2200895845890045,0.0050189490430057,1.0985804796218872,0.4062528610229492,0.2511405944824219,10000,,,,,,,,,,,,,,,,,179,0.8518182039260864,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P27,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P27/gnn_fold_diagnostics.csv,val,0.0026174907106906,0.8424801826477051,-2.4326331615448,4.895172595977783,7.327805757522583,0.8783110976219177,0.2311935126781463,0.0148464646190404,1.0979924201965332,0.3849252462387085,0.3055228590965271,108345,,,,,,,,,,,,,,,,,179,0.8518182039260864,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P27,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P27/gnn_fold_diagnostics.csv,test,-0.0008705179207026,1.086490035057068,-2.6227731704711914,5.581615447998047,8.204388618469238,0.7728446125984192,0.266103982925415,0.0059490334242582,1.096256136894226,0.2659671008586883,0.5467785596847534,24753,,,,,,,,,,,,,,,,,179,0.8518182039260864,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P28,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P28/gnn_fold_diagnostics.csv,train,-0.0651471465826034,0.7036842107772827,-2.450721740722656,3.7149696350097656,6.165691375732422,0.914206564426422,0.1714332848787307,0.0807559043169021,1.0985819101333618,0.3926644623279571,0.2881578505039215,10000,,,,,,,,,,,,,,,,,85,0.9347590506076812,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P28,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P28/gnn_fold_diagnostics.csv,val,-0.0686961114406585,0.6070545315742493,-1.953901052474976,3.118151426315308,5.072052478790283,0.9545394778251648,0.1427677869796753,0.1860049813985824,1.0979559421539309,0.2741590142250061,0.5220391154289246,107880,,,,,,,,,,,,,,,,,85,0.9347590506076812,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P28,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P28/gnn_fold_diagnostics.csv,test,-0.1434988230466842,0.9371814727783204,-2.342805862426758,1.863781809806824,4.2065876722335815,0.8437002897262573,0.1298899203538894,0.4801307916641235,1.0963785648345947,0.1859916448593139,0.7090011239051819,22366,,,,,,,,,,,,,,,,,85,0.9347590506076812,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P29,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P29/gnn_fold_diagnostics.csv,train,-0.1266785860061645,0.6892475485801697,-2.776332139968872,3.4095263481140137,6.185858488082886,0.9150940179824828,0.1676407605409622,0.0376190952956676,1.0985560417175293,0.4361881911754608,0.302603542804718,10000,,,,,,,,,,,,,,,,,79,0.9706445634365082,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P29,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P29/gnn_fold_diagnostics.csv,val,-0.1003604158759117,0.6326842904090881,-2.107897996902466,2.406632900238037,4.514530897140503,0.9388688802719116,0.1537577658891677,0.1954053044319152,1.0984678268432615,0.3671588599681854,0.3935750722885132,102831,,,,,,,,,,,,,,,,,79,0.9706445634365082,1
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN,BasicGCN_mean,s_P29,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41/subject_loo/s_P29/gnn_fold_diagnostics.csv,test,-0.1297908127307891,0.803640604019165,-1.551516890525818,1.6170841455459597,3.1686010360717773,0.8082935214042664,0.1293047964572906,0.563545823097229,1.094812035560608,0.2348375767469406,0.6313127279281616,23220,,,,,,,,,,,,,,,,,79,0.9706445634365082,1
