experiment_id,experiment_display_name,cv_strategy,model,summary_model_name,suite_run_dir,trainer_run_dir,fold_metrics_path,metric_source_model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P7,aggregated,0.508695652173913,0.5075878401237254,0.5569428151127497,0.5075878401237254,0.4273081237026315,0.7361168176273526,0.619857404128504,0.508695652173913,0.4760509453202995,0.7129666691323494,1.0126759830924967
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P8,aggregated,0.4885844748858447,0.4215007215007215,0.5165631469979296,0.4215007215007215,0.4088262175218697,0.7036299808881125,0.5082106696162683,0.4885844748858447,0.4448579609985209,0.699425564468061,0.9642462123146716
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P1,aggregated,0.5583333333333333,0.4849481204150367,0.6609477124183006,0.4849481204150367,0.486710239651416,0.6827831888454821,0.6130208333333333,0.5583333333333333,0.5362200435729848,0.6741545100968975,0.9676599493469148
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P10,aggregated,0.5720524017467249,0.4641186299081036,0.4939404948207764,0.4641186299081036,0.4631525385964232,0.6989821694944319,0.547099555118191,0.5720524017467249,0.5488455872483817,0.7092272102376819,0.9068612830578712
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P13,aggregated,0.635593220338983,0.5192051820728292,0.595584704425405,0.5192051820728292,0.5036904559132459,0.6928522121688999,0.6356622943361893,0.635593220338983,0.6086188504831274,0.7190314175208004,0.9083356604297268
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P14,aggregated,0.6405529953917051,0.5358801379574126,0.5847855917667238,0.5358801379574126,0.5371701240514852,0.738338118815301,0.625815699820569,0.6405529953917051,0.6224011432839229,0.7592850306616874,0.8340675754775966
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P16,aggregated,0.5595854922279793,0.4604059328649492,0.452516041877744,0.4604059328649492,0.4400681776303667,0.6707585533182501,0.6113590668325537,0.5595854922279793,0.5691376164657427,0.7000892608899003,0.9248612860363185
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P17,aggregated,0.5564853556485355,0.5061292665214234,0.5913943309290189,0.5061292665214234,0.5074227096958936,0.6951025765851552,0.576554254895528,0.5564853556485355,0.5351106445021624,0.6961737200381433,0.95706507072286
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P18,aggregated,0.631578947368421,0.5585198670641708,0.6387853692201517,0.5585198670641708,0.5682028052669432,0.780987211715388,0.6393629000036323,0.631578947368421,0.6192483894356828,0.7821475955783772,0.8229626311585737
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,SVM,SVM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,SVM,s_P19,aggregated,0.519650655021834,0.4653313514242378,0.675851109674639,0.4653313514242378,0.4119971467779126,0.660708033190142,0.6399161780936762,0.519650655021834,0.4538687851508197,0.6678129174532976,1.045566913639104
