experiment_id,experiment_display_name,cv_strategy,model,split,logit_mean_mean,logit_mean_std,logit_std_mean,logit_std_std,logit_min_mean,logit_min_std,logit_max_mean,logit_max_std,logit_range_mean,logit_range_std,prediction_entropy_mean_mean,prediction_entropy_mean_std,prediction_entropy_std_mean,prediction_entropy_std_std,prediction_entropy_min_mean,prediction_entropy_min_std,prediction_entropy_max_mean,prediction_entropy_max_std,graph_embedding_variance_mean,graph_embedding_variance_std,graph_embedding_mean_pairwise_cosine_similarity_mean,graph_embedding_mean_pairwise_cosine_similarity_std,graph_embedding_pair_count_mean,graph_embedding_pair_count_std,temporal_forward_edge_weight_mean_mean,temporal_forward_edge_weight_mean_std,temporal_forward_edge_weight_std_mean,temporal_forward_edge_weight_std_std,temporal_forward_edge_weight_min_mean,temporal_forward_edge_weight_min_std,temporal_forward_edge_weight_max_mean,temporal_forward_edge_weight_max_std,temporal_backward_edge_weight_mean_mean,temporal_backward_edge_weight_mean_std,temporal_backward_edge_weight_std_mean,temporal_backward_edge_weight_std_std,temporal_backward_edge_weight_min_mean,temporal_backward_edge_weight_min_std,temporal_backward_edge_weight_max_mean,temporal_backward_edge_weight_max_std,spatial_edge_weight_mean_mean,spatial_edge_weight_mean_std,spatial_edge_weight_std_mean,spatial_edge_weight_std_std,spatial_edge_weight_min_mean,spatial_edge_weight_min_std,spatial_edge_weight_max_mean,spatial_edge_weight_max_std,fixation_edge_weight_mean_mean,fixation_edge_weight_mean_std,fixation_edge_weight_std_mean,fixation_edge_weight_std_std,fixation_edge_weight_min_mean,fixation_edge_weight_min_std,fixation_edge_weight_max_mean,fixation_edge_weight_max_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,early_stopped_mean,early_stopped_std
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,BasicGCN_attention,val,-0.027626576134935014,0.09272506363005133,0.47131150439381597,0.3352771475946379,-1.2483600795269012,0.9712015302239145,1.4058769047260284,1.0327772157955226,2.65423698425293,1.9761745732487104,0.9818339079618454,0.12188398692513387,0.10424366826191538,0.10846350601167558,0.6655285466462374,0.39619603858683894,1.0983323574066162,0.0003913224693098761,0.41327220797538755,0.05027705385842229,0.29883207865059375,0.08745559167060263,130929.1,34868.59179518077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65,50.96466784372338,0.9772247552871705,0.12874216661139437,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,BasicGCN_mean,test,-0.02723605697974562,0.07848705543293066,0.41964749842882154,0.2708052405249133,-1.1804694660007953,0.7634865086380014,1.2701455995440483,0.9856300655715292,2.4506150655448438,1.7166135868638874,1.0082894802093505,0.09135806119640179,0.079333238187246,0.08407377889551253,0.7344684924930334,0.34246060472991524,1.0981289505958558,0.0006834006003944267,0.35779131948947906,0.05929486295563902,0.37491059824824335,0.10928423481345033,32807.7,12839.890895994897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.45,67.94384291069856,0.9947130819161734,0.12387067890490966,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,BasicGCN_mean,train,-0.02414095329586416,0.07389417554351199,0.46472718976438043,0.2830251363924245,-1.6624915078282356,1.1961783622481847,2.229422153532505,1.923715890688756,3.8919136613607406,3.0970234335266307,0.9923915207386017,0.09426281975996281,0.09831567939836527,0.08742768187719405,0.5602080455049873,0.45054290102583877,1.098565924167633,6.285377092044424e-05,0.39203150421380994,0.024363562269811324,0.3170739099383354,0.05902187377122841,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.45,67.94384291069856,0.9947130819161734,0.12387067890490966,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,BasicGCN_mean,val,-0.020827558961173047,0.08057600849359851,0.45984396934509275,0.2867555985187106,-1.3669230937957764,0.9889199580241069,1.6417004942893982,1.3466743729178023,3.0086235880851744,2.3067802390428698,0.9917191743850708,0.09789716000146279,0.09430291273165489,0.08789727354956603,0.6533046442084014,0.39369186596652755,1.0983785748481751,0.00029963592842135485,0.3647084400057793,0.03639681537609684,0.35069438889622684,0.07166724225995455,130929.1,34868.59179518077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.45,67.94384291069856,0.9947130819161734,0.12387067890490966,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN_v2,test,-0.004489052656572311,0.06154701894964948,0.3861370213329792,0.230205795788741,-0.9717874243855477,0.694022319805765,1.0307317659258843,0.5924114450231204,2.002519190311432,1.2702297048859956,1.01670301258564,0.08300680627612288,0.0652014449704438,0.0652424160473847,0.8121790423989296,0.26513414509233074,1.0980663299560547,0.000699409169816005,0.3765430018305778,0.05297062675707542,0.3994514584541321,0.09531727170685124,32807.7,12839.890895994897,0.6997101843357086,0.7320708104378881,0.01872325922149658,0.031183489225728566,0.0999998390674591,1.0208354155715516,0.9,0.4472135814704804,0.6995748281478882,0.7318760504135496,0.021197259615629016,0.0367824210925548,0.19999996423721314,1.0052493436998966,0.9,0.4472135814704804,-0.3090661257505417,0.5921302214066003,0.3149831518530845,0.10519371946339051,-0.8858122326433658,0.35146259960507137,0.503092183964327,0.564335058526601,-0.06744890436530113,0.15880504200769946,0.027906870655715416,0.007048880996375179,-0.8125160383060575,0.40377915141314624,0.5078848350793124,0.5308621880919406,21.65,30.32850838819198,0.9667388712366423,0.13916805780036895,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN_v2,train,0.009222264937125139,0.06025336077586987,0.41539357602596283,0.24151418988802295,-1.1344266831874847,0.8171885095440075,1.3648108571767807,0.9353447542921098,2.4992375403642653,1.735322379494674,1.0071017056703568,0.08733624242260295,0.07644179635681206,0.06727173751188961,0.7110862486064434,0.3371748007688765,1.0985948622226716,1.969893382235428e-05,0.42033425271511077,0.029504377516187168,0.3348819829523563,0.06292803208051326,10000.0,0.0,0.6998596161603927,0.7321250482462641,0.017767894167180994,0.02663763776670564,-2.0861625676937834e-08,1.025978306220352,0.9,0.4472135814704804,0.6997551590204238,0.7319860293972479,0.019143371740376964,0.031835847035833816,0.09999987483024597,1.0208354487604587,0.9,0.4472135814704804,-0.3097019545733929,0.5930970630272888,0.31325812935829156,0.1016735931830443,-0.8889342479407787,0.3418531623768888,0.5597897989675402,0.553318195581431,-0.06726436987519262,0.15872648395049804,0.027540303114801594,0.008637549376531285,-0.8390255217440427,0.3939007670325664,0.6132370417471975,0.5229464408810941,21.65,30.32850838819198,0.9667388712366423,0.13916805780036895,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN_v2,val,0.003822842752560958,0.07762153355328538,0.4619452655315399,0.3284683716478838,-1.0737051129341126,0.8168111977592777,1.284003134071827,0.9221658454876809,2.3577082470059394,1.7229779318852096,0.9875811278820038,0.12268655919805355,0.09093355454970146,0.09698053594564046,0.7377699088305235,0.32408599190204007,1.0982632696628571,0.0005509524922614696,0.4039302781224251,0.04377912293979106,0.3611674033105373,0.08562325895333583,130929.1,34868.59179518077,0.6998670250177383,0.732000217759505,0.01796709283327704,0.029561594260883478,-5.551115123125783e-18,1.0259783092780046,0.9,0.4472135814704804,0.6997033089399338,0.7318608932331171,0.020080760812001656,0.035133943821872154,0.19999996423721314,1.0052493374584879,0.9,0.4472135814704804,-0.3099968671798706,0.5915943521479293,0.3138828605413437,0.10244569566727102,-0.888275733590126,0.34388660153068407,0.5019116876646876,0.5656458692784583,-0.06743068397045134,0.158780368195318,0.027613106463104425,0.007783038693518238,-0.8147903397679329,0.39767548079752996,0.5163146207574755,0.5123046763274378,21.65,30.32850838819198,0.9667388712366423,0.13916805780036895,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,BasicGCN_attention,test,-0.04645216139033435,0.10976380504762644,0.6164820939302444,0.2551478183781823,-1.5290197269483046,0.7792846607435092,1.9013595662333749,0.9877645845426687,3.4303792931816797,1.7143300089887321,0.9331920580430464,0.09113966057350312,0.13103595884008837,0.07554205474641582,0.4556479068811644,0.33977391083188907,1.0960486151955344,0.0026384097672235603,0.32415798374197696,0.06070863140904749,0.4762689728628505,0.11306048293990209,26189.863636363636,3789.917919647118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04545454545455,32.54809960472021,0.9830407486720518,0.057726598398399054,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,BasicGCN_attention,train,-0.030491270992735565,0.09604132559248588,0.5939372029494155,0.21516041427536153,-1.777637709270824,0.8202081961377273,2.2483316212892532,1.06510301084625,4.025969330560077,1.8399256519427032,0.9469923051920804,0.072804227436726,0.13975132089531553,0.06954567572165674,0.363931272263554,0.3524614678271913,1.098568401553414,4.113781449203568e-05,0.4600107737562873,0.029458900506055888,0.2551376657052473,0.045664223525042826,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04545454545455,32.54809960472021,0.9830407486720518,0.057726598398399054,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,BasicGCN_attention,val,-0.031070505718658246,0.09904280851081831,0.5904389271004633,0.23712836459061268,-1.5875600454482166,0.7549191566210284,2.0719349560412494,1.0596427753481876,3.659495001489466,1.7649525004352078,0.947055001150478,0.08317273298510326,0.13473733556880188,0.07350103764368314,0.41366245081140235,0.3592504436466111,1.0976463014429265,0.002142452098561141,0.3875430158593438,0.0626673710560515,0.38898263058879157,0.1073559542398673,102355.77272727272,9212.406091434881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.04545454545455,32.54809960472021,0.9830407486720518,0.057726598398399054,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,BasicGCN_mean,test,-0.06753986843184312,0.08790104308322007,0.5720475041730837,0.2735283639252759,-1.421532159501856,0.7221374201798793,1.81126377528364,1.2174990202246123,3.232795934785496,1.8567090346016688,0.946195740591396,0.1028776380570479,0.11461272736249319,0.06923402993944278,0.5250762579962611,0.3376519764689049,1.0969723842360757,0.002063528174357791,0.2402254302393306,0.050473631518391314,0.587260140614076,0.10726438713898453,26189.863636363636,3789.917919647118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.68181818181818,43.340716986659885,0.9998828430067409,0.06414600246063547,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,BasicGCN_mean,train,-0.059699311254503694,0.07727224485164917,0.5393817939541556,0.20242501731954407,-1.834529771046205,0.8442417263669226,2.343535913662477,1.356397090691903,4.178065684708682,2.1693505010825556,0.9700486118143256,0.06931300274197282,0.11991637943058525,0.06011796464409436,0.37352241116406565,0.37451228827848393,1.0985657897862522,5.5602277892840094e-05,0.40813638405366376,0.021212426467445266,0.2982001406225291,0.036978106697227835,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.68181818181818,43.340716986659885,0.9998828430067409,0.06414600246063547,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,BasicGCN_mean,val,-0.044285705768164575,0.0881494186991974,0.5398832566358827,0.21296472182872264,-1.5717604905366898,0.7486117280330782,2.016231127760627,1.1585195193608677,3.5879916182973166,1.8453007746035126,0.9688426743854176,0.07415503230576984,0.11836546312340278,0.06418928820770256,0.4490402192724022,0.3522969513333505,1.0981021902777932,0.0004971585594655566,0.32252856479449704,0.054330622927780445,0.4575110091404481,0.11554209807918246,102355.77272727272,9212.406091434881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.68181818181818,43.340716986659885,0.9998828430067409,0.06414600246063547,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN_v2,test,-0.02245638497036205,0.12913519314177185,0.672520250082016,0.27994803351521047,-1.4710223959250883,0.6669884878942982,2.090204730629921,1.1604449081587394,3.5612271265550093,1.773180437814279,0.9043744910847057,0.1059006985291064,0.14739436215975063,0.07472075750946776,0.4445701399394734,0.3148757055790606,1.0965175899592312,0.003974118993483677,0.30606842176480725,0.06758164224812284,0.5181974050673571,0.11956901869237375,26189.863636363636,3789.917919647118,-0.4546928378668698,0.9101344258460368,0.01669368364568599,0.04890587707599427,-0.5454545535824515,0.8578640126492907,1.3546510176225142e-08,1.0235326064807873,-0.45529641617428174,0.9094500409199505,0.01963512680580213,0.054311468719209076,-0.6363636444915425,0.7895420019245257,0.18181820078329605,1.0064725305106514,0.30342951146039093,0.6152791795214948,0.2856362272392619,0.0182682393208673,-0.5384283089502291,0.5679069435096313,0.6876115805723451,0.5221849374937672,-0.061477845365350885,0.16109867257964555,0.026941310614347402,0.008324699292624863,-0.665728189389814,0.5063261426294655,0.37571834510361607,0.5191812456453342,39.27272727272727,26.64972405500275,0.9791820293123071,0.06196739538791923,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN_v2,train,-0.009791646576063205,0.0861586971302852,0.6388764015652917,0.21812460017545335,-1.6749232154000888,0.6910871797854067,2.388203504410657,1.2003259898908616,4.063126719810746,1.850366592997755,0.9278117201545022,0.0750097250731504,0.14767049062489104,0.06813165865670605,0.36956157586113975,0.3156859162911508,1.0985451557419517,6.118082737909371e-05,0.45176512544805353,0.039436532624192944,0.2856751023368402,0.05767433395541286,10000.0,0.0,-0.45442298596555536,0.9103869157672728,0.019771850824019967,0.04551411617151333,-0.8181818263097242,0.5884898407367501,0.09090909903699701,1.0192943514853352,-0.4548137296329845,0.9100991913504213,0.0213371047255882,0.046429892089360845,-0.7272727272727273,0.7025001329111399,0.18181821703910828,1.006472516153967,0.30546104637059296,0.614757807792296,0.28549868816679175,0.017110418914776097,-0.6465937400406058,0.5295080700940069,0.699675650420514,0.5020571487629405,-0.06129910255020314,0.16109749036588755,0.027169577438722916,0.00740872559889464,-0.7517483004114844,0.4464954657911263,0.5590448032175614,0.5435904573520518,39.27272727272727,26.64972405500275,0.9791820293123071,0.06196739538791923,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,subject_loo,GNN_v2,val,-0.006927811223166918,0.09189514621194697,0.6375751563093879,0.22424562318020794,-1.51547019590031,0.6795152771489688,2.220128124410456,1.1260344313225308,3.735598320310766,1.767533760604272,0.9254337630488656,0.0795253669728812,0.14322659760628909,0.06840916406329205,0.4035091753625734,0.31847207572474723,1.098021225495772,0.0008314987179542906,0.38044731183485553,0.045232445818877226,0.405062620612708,0.1016610040798951,102355.77272727272,9212.406091434881,-0.4550119855187156,0.9102273633098178,0.015281263292872948,0.044337192532248125,-0.7272727326913313,0.7025001351149428,-0.18181814117865128,1.0064725248705302,-0.45511152798479254,0.9102870226533504,0.015287744392373933,0.04197685139554781,-0.6363636390729384,0.7895419993100609,0.0909091288393194,1.0192943403469779,0.30230278318578546,0.6121541763548085,0.28692362254316156,0.01589437402822144,-0.6445406387475404,0.5326718409963953,0.695353580469435,0.5092329337251188,-0.061266164888035164,0.16111601861192898,0.02681833090768614,0.007566187528934,-0.6698780122467063,0.4992647422085577,0.3601188559339128,0.5470641919807395,39.27272727272727,26.64972405500275,0.9791820293123071,0.06196739538791923,1.0,0.0
