experiment_id,experiment_display_name,cv_strategy,summary_model_name,model,fold_id,suite_run_dir,trainer_run_dir,history_path,history_kind,epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss,test_loss
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,5.0,0.9970497488975524,1.0856308539708457,0.4747675666011085,0.3535899192093266,3.132,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,6.0,0.9853131525656756,1.0276705821355183,0.5413910244949044,0.3975797666391044,3.126,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,7.0,0.9728483662885778,0.9594693978627524,0.5928169139996424,0.4288797854361084,3.12,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,8.0,0.9624549676390256,0.8972403407096863,0.6058093450146016,0.4360529135391346,3.121,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,9.0,0.9542883003459256,0.8956162333488464,0.5978678705524763,0.4408029878618114,3.117,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,10.0,0.9444951274815728,0.8495287299156189,0.625908874187973,0.4495530012771391,3.123,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,11.0,0.9420560247757856,0.8374478419621786,0.6466937838965374,0.4592334264178849,3.117,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,12.0,0.9350002372966092,0.8503736058870951,0.6308108349722867,0.4514397523509141,3.121,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,13.0,0.925084163160885,0.8010295232137045,0.6471854699326539,0.4630177685473635,3.123,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,14.0,0.925805523115046,0.8164359927177429,0.6261547172060313,0.4495636845708957,3.122,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,15.0,0.9267731308937072,0.8054373264312744,0.6482135407354431,0.4555886390032732,3.122,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,16.0,0.9192985822172726,0.7718062798182169,0.6453230228261517,0.458284444595598,3.128,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,17.0,0.911548863438999,0.7278099060058594,0.6571383872698016,0.4655796186918404,3.124,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,18.0,0.9074453150524812,0.7716965874036154,0.6401752190237797,0.4553265266807937,3.129,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,19.0,0.9046447767930872,0.7963018814722697,0.6384096191668156,0.4507384248351863,3.126,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,20.0,0.8984003873432383,0.7597813010215759,0.6471854699326539,0.4577371892440385,3.123,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,21.0,0.896286196568433,0.7307327389717102,0.636942010846892,0.4554645054010267,3.144,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,22.0,0.8956277089960435,0.6996625065803528,0.6599320579295549,0.460516194497635,3.12,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,23.0,0.896452966858359,0.763924241065979,0.6422835091483401,0.4576461699523395,3.122,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,24.0,0.8945332905825447,0.7503236532211304,0.6580174623040705,0.4547258297258298,3.122,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,25.0,0.887620350893806,0.724441409111023,0.6495396030752727,0.4582664794758657,3.123,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,26.0,0.8811475494328667,0.7852211991945902,0.6029188271053102,0.4385691929353901,3.123,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,27.0,0.8822848411167369,0.7366362810134888,0.615568567852673,0.4463095206724815,3.121,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,28.0,0.8778470929931191,0.6808863381544749,0.6528249597711425,0.4571379354187772,3.124,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,29.0,0.8759974065948936,0.7273697853088379,0.6456657130937482,0.4516737544057054,3.126,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,30.0,0.8744642594281364,0.7161679168542227,0.6259610227069552,0.4440296415879102,3.124,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,31.0,0.8693132575820474,0.6731391251087189,0.6447866380594791,0.4571355960130812,3.123,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,32.0,0.8634904447723838,0.7514704664548238,0.6190476190476191,0.443814299299732,3.12,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,33.0,0.8688221188152537,0.7142100731531779,0.6072844031229514,0.4382720867772776,3.119,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,34.0,0.8666721477228052,0.6650934716065725,0.6535103403063353,0.4535856788525828,3.123,1.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,35.0,0.8661781829946181,0.7406834761301676,0.6122832111568032,0.4399019607843137,3.127,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,36.0,0.8603900986559251,0.6693696479002634,0.6486083795220215,0.4535610805962231,3.121,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,37.0,0.8522925341830534,0.6753460367520651,0.6519905834674296,0.4560740083083971,3.13,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,38.0,0.8537657436202554,0.6995235880215963,0.6345878777042733,0.4489643229429369,3.122,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,39.0,0.850744506892036,0.6689857840538025,0.6326285833482329,0.4491188828437926,3.118,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,40.0,0.8512049703037038,0.6725839773813883,0.6343941832051969,0.4552445031839481,3.122,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,41.0,0.8457991550950443,0.6900331377983093,0.6354222540079861,0.4526693812917091,3.123,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,42.0,0.8412894466344047,0.6837489704291025,0.6418439716312057,0.4545692216280452,3.126,0.0,34.0,0.6650934716065725,1.1780259013175964
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,GNN,GNN_v2,r_53.avi,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26/recording_loo/r_53.avi/gnn_training_history.csv,gnn,43.0,0.8399165202589596,0.6958353618780772,0.6376273913820848,0.4520170496080615,3.127,0.0,34.0,0.6650934716065725,1.1780259013175964
